,Date,Open,High,Low,Close*,Adj Close**,Volume
3323,"Apr 15, 2008","1,331.72","1,337.72","1,324.35","1,334.43","1,334.43","3,581,230,000"
3324,"Apr 14, 2008","1,332.20","1,335.64","1,326.16","1,328.32","1,328.32","3,565,020,000"
3325,"Apr 11, 2008","1,357.98","1,357.98","1,331.21","1,332.83","1,332.83","3,723,790,000"
3326,"Apr 10, 2008","1,355.37","1,367.24","1,350.11","1,360.55","1,360.55","3,686,150,000"
3327,"Apr 09, 2008","1,365.50","1,368.39","1,349.97","1,354.49","1,354.49","3,556,670,000"
3328,"Apr 08, 2008","1,370.16","1,370.16","1,360.62","1,365.54","1,365.54","3,602,500,000"
3329,"Apr 07, 2008","1,373.69","1,386.74","1,369.02","1,372.54","1,372.54","3,747,780,000"
3330,"Apr 04, 2008","1,369.85","1,380.91","1,362.83","1,370.40","1,370.40","3,703,100,000"
3331,"Apr 03, 2008","1,365.69","1,375.66","1,358.68","1,369.31","1,369.31","3,920,100,000"
3332,"Apr 02, 2008","1,369.96","1,377.95","1,361.55","1,367.53","1,367.53","4,320,440,000"
3333,"Apr 01, 2008","1,326.41","1,370.18","1,326.41","1,370.18","1,370.18","4,745,120,000"
3334,"Mar 31, 2008","1,315.92","1,328.52","1,312.81","1,322.70","1,322.70","4,188,990,000"
3335,"Mar 28, 2008","1,327.02","1,334.87","1,312.95","1,315.22","1,315.22","3,686,980,000"
3336,"Mar 27, 2008","1,340.34","1,345.62","1,325.66","1,325.76","1,325.76","4,037,930,000"
3337,"Mar 26, 2008","1,352.45","1,352.45","1,336.41","1,341.13","1,341.13","4,055,670,000"
3338,"Mar 25, 2008","1,349.07","1,357.47","1,341.21","1,352.99","1,352.99","4,145,120,000"
3339,"Mar 24, 2008","1,330.29","1,359.68","1,330.29","1,349.88","1,349.88","4,499,000,000"
3340,"Mar 20, 2008","1,299.67","1,330.67","1,295.22","1,329.51","1,329.51","6,145,220,000"
3341,"Mar 19, 2008","1,330.97","1,341.51","1,298.42","1,298.42","1,298.42","5,358,550,000"
3342,"Mar 18, 2008","1,277.16","1,330.74","1,277.16","1,330.74","1,330.74","5,335,630,000"
3343,"Mar 17, 2008","1,283.21","1,287.50","1,256.98","1,276.60","1,276.60","5,683,010,000"
3344,"Mar 14, 2008","1,316.05","1,321.47","1,274.86","1,288.14","1,288.14","5,153,780,000"
3345,"Mar 13, 2008","1,305.26","1,321.68","1,282.11","1,315.48","1,315.48","5,073,360,000"
3346,"Mar 12, 2008","1,321.13","1,333.26","1,307.86","1,308.77","1,308.77","4,414,280,000"
3347,"Mar 11, 2008","1,274.40","1,320.65","1,274.40","1,320.65","1,320.65","5,109,080,000"
3348,"Mar 10, 2008","1,293.16","1,295.01","1,272.66","1,273.37","1,273.37","4,261,240,000"
3349,"Mar 07, 2008","1,301.53","1,313.24","1,282.43","1,293.37","1,293.37","4,565,410,000"
3350,"Mar 06, 2008","1,332.20","1,332.20","1,303.42","1,304.34","1,304.34","4,323,460,000"
3351,"Mar 05, 2008","1,327.69","1,344.19","1,320.22","1,333.70","1,333.70","4,277,710,000"
3352,"Mar 04, 2008","1,329.58","1,331.03","1,307.39","1,326.75","1,326.75","4,757,180,000"
3353,"Mar 03, 2008","1,330.45","1,335.13","1,320.04","1,331.34","1,331.34","4,117,570,000"
3354,"Feb 29, 2008","1,364.07","1,364.07","1,325.42","1,330.63","1,330.63","4,426,730,000"
3355,"Feb 28, 2008","1,378.16","1,378.16","1,363.16","1,367.68","1,367.68","3,938,580,000"
3356,"Feb 27, 2008","1,378.95","1,388.34","1,372.00","1,380.02","1,380.02","3,904,700,000"
3357,"Feb 26, 2008","1,371.76","1,387.34","1,363.29","1,381.29","1,381.29","4,096,060,000"
3358,"Feb 25, 2008","1,352.75","1,374.36","1,346.03","1,371.80","1,371.80","3,866,350,000"
3359,"Feb 22, 2008","1,344.22","1,354.30","1,327.04","1,353.11","1,353.11","3,572,660,000"
3360,"Feb 21, 2008","1,362.21","1,367.94","1,339.34","1,342.53","1,342.53","3,696,660,000"
3361,"Feb 20, 2008","1,348.39","1,363.71","1,336.55","1,360.03","1,360.03","3,870,520,000"
3362,"Feb 19, 2008","1,355.86","1,367.28","1,345.05","1,348.78","1,348.78","3,613,550,000"
3363,"Feb 15, 2008","1,347.52","1,350.00","1,338.13","1,349.99","1,349.99","3,583,300,000"
3364,"Feb 14, 2008","1,367.33","1,368.16","1,347.31","1,348.86","1,348.86","3,644,760,000"
3365,"Feb 13, 2008","1,353.12","1,369.23","1,350.78","1,367.21","1,367.21","3,856,420,000"
3366,"Feb 12, 2008","1,340.55","1,362.10","1,339.36","1,348.86","1,348.86","4,044,640,000"
3367,"Feb 11, 2008","1,331.92","1,341.40","1,320.32","1,339.13","1,339.13","3,593,140,000"
3368,"Feb 08, 2008","1,336.88","1,341.22","1,321.06","1,331.29","1,331.29","3,768,490,000"
3369,"Feb 07, 2008","1,324.01","1,347.16","1,316.75","1,336.91","1,336.91","4,589,160,000"
3370,"Feb 06, 2008","1,339.48","1,351.96","1,324.34","1,326.45","1,326.45","4,008,120,000"
3371,"Feb 05, 2008","1,380.28","1,380.28","1,336.64","1,336.64","1,336.64","4,315,740,000"
3372,"Feb 04, 2008","1,395.38","1,395.38","1,379.69","1,380.82","1,380.82","3,495,780,000"
3373,"Feb 01, 2008","1,378.60","1,396.02","1,375.93","1,395.42","1,395.42","4,650,770,000"
3374,"Jan 31, 2008","1,351.98","1,385.62","1,334.08","1,378.55","1,378.55","4,970,290,000"
3375,"Jan 30, 2008","1,362.22","1,385.86","1,352.95","1,355.81","1,355.81","4,742,760,000"
3376,"Jan 29, 2008","1,355.94","1,364.93","1,350.19","1,362.30","1,362.30","4,232,960,000"
3377,"Jan 28, 2008","1,330.70","1,353.97","1,322.26","1,353.96","1,353.96","4,100,930,000"
3378,"Jan 25, 2008","1,357.32","1,368.56","1,327.50","1,330.61","1,330.61","4,882,250,000"
3379,"Jan 24, 2008","1,340.13","1,355.15","1,334.31","1,352.07","1,352.07","5,735,300,000"
3380,"Jan 23, 2008","1,310.41","1,339.09","1,270.05","1,338.60","1,338.60","3,241,680,000"
3381,"Jan 22, 2008","1,312.94","1,322.09","1,274.29","1,310.50","1,310.50","6,544,690,000"
3382,"Jan 18, 2008","1,333.90","1,350.28","1,312.51","1,325.19","1,325.19","6,004,840,000"
3383,"Jan 17, 2008","1,374.79","1,377.72","1,330.67","1,333.25","1,333.25","5,303,130,000"
3384,"Jan 16, 2008","1,377.41","1,391.99","1,364.27","1,373.20","1,373.20","5,440,620,000"
3385,"Jan 15, 2008","1,411.88","1,411.88","1,380.60","1,380.95","1,380.95","4,601,640,000"
3386,"Jan 14, 2008","1,402.91","1,417.89","1,402.91","1,416.25","1,416.25","3,682,090,000"
3387,"Jan 11, 2008","1,419.91","1,419.91","1,394.83","1,401.02","1,401.02","4,495,840,000"
3388,"Jan 10, 2008","1,406.78","1,429.09","1,395.31","1,420.33","1,420.33","5,170,490,000"
3389,"Jan 09, 2008","1,390.25","1,409.19","1,378.70","1,409.13","1,409.13","5,351,030,000"
3390,"Jan 08, 2008","1,415.71","1,430.28","1,388.30","1,390.19","1,390.19","4,705,390,000"
3391,"Jan 07, 2008","1,414.07","1,423.87","1,403.45","1,416.18","1,416.18","4,221,260,000"
3392,"Jan 04, 2008","1,444.01","1,444.01","1,411.19","1,411.63","1,411.63","4,166,000,000"
3393,"Jan 03, 2008","1,447.55","1,456.80","1,443.73","1,447.16","1,447.16","3,429,500,000"
3394,"Jan 02, 2008","1,467.97","1,471.77","1,442.07","1,447.16","1,447.16","3,452,650,000"
3395,"Dec 31, 2007","1,475.25","1,475.83","1,465.13","1,468.36","1,468.36","2,440,880,000"
3396,"Dec 28, 2007","1,479.83","1,488.01","1,471.70","1,478.49","1,478.49","2,420,510,000"
3397,"Dec 27, 2007","1,495.05","1,495.05","1,475.86","1,476.27","1,476.27","2,365,770,000"
3398,"Dec 26, 2007","1,495.12","1,498.85","1,488.20","1,497.66","1,497.66","2,010,500,000"
3399,"Dec 24, 2007","1,484.55","1,497.63","1,484.55","1,496.45","1,496.45","1,267,420,000"
3400,"Dec 21, 2007","1,463.19","1,485.40","1,463.19","1,484.46","1,484.46","4,508,590,000"
3401,"Dec 20, 2007","1,456.42","1,461.53","1,447.22","1,460.12","1,460.12","3,526,890,000"
3402,"Dec 19, 2007","1,454.70","1,464.42","1,445.31","1,453.00","1,453.00","3,401,300,000"
3403,"Dec 18, 2007","1,445.92","1,460.16","1,435.65","1,454.98","1,454.98","3,723,690,000"
3404,"Dec 17, 2007","1,465.05","1,465.05","1,445.43","1,445.90","1,445.90","3,569,030,000"
3405,"Dec 14, 2007","1,486.19","1,486.67","1,467.78","1,467.95","1,467.95","3,401,050,000"
3406,"Dec 13, 2007","1,483.27","1,489.40","1,469.21","1,488.41","1,488.41","3,635,170,000"
3407,"Dec 12, 2007","1,487.58","1,511.96","1,468.23","1,486.59","1,486.59","4,482,120,000"
3408,"Dec 11, 2007","1,516.68","1,523.57","1,475.99","1,477.65","1,477.65","4,080,180,000"
3409,"Dec 10, 2007","1,505.11","1,518.27","1,504.96","1,515.96","1,515.96","2,911,760,000"
3410,"Dec 07, 2007","1,508.60","1,510.63","1,502.66","1,504.66","1,504.66","3,177,710,000"
3411,"Dec 06, 2007","1,484.59","1,508.02","1,482.19","1,507.34","1,507.34","3,568,570,000"
3412,"Dec 05, 2007","1,465.22","1,486.09","1,465.22","1,485.01","1,485.01","3,663,660,000"
3413,"Dec 04, 2007","1,471.34","1,471.34","1,460.66","1,462.79","1,462.79","3,343,620,000"
3414,"Dec 03, 2007","1,479.63","1,481.16","1,470.08","1,472.42","1,472.42","3,323,250,000"
3415,"Nov 30, 2007","1,471.83","1,488.94","1,470.89","1,481.14","1,481.14","4,422,200,000"
3416,"Nov 29, 2007","1,467.41","1,473.81","1,458.36","1,469.72","1,469.72","3,524,730,000"
3417,"Nov 28, 2007","1,432.95","1,471.62","1,432.95","1,469.02","1,469.02","4,508,020,000"
3418,"Nov 27, 2007","1,409.59","1,429.49","1,407.43","1,428.23","1,428.23","4,320,720,000"
3419,"Nov 26, 2007","1,440.74","1,446.09","1,406.10","1,407.22","1,407.22","3,706,470,000"
3420,"Nov 23, 2007","1,417.62","1,440.86","1,417.62","1,440.70","1,440.70","1,612,720,000"
3421,"Nov 21, 2007","1,434.71","1,436.40","1,415.64","1,416.77","1,416.77","4,076,230,000"
3422,"Nov 20, 2007","1,434.51","1,452.64","1,419.28","1,439.70","1,439.70","4,875,150,000"
3423,"Nov 19, 2007","1,456.70","1,456.70","1,430.42","1,433.27","1,433.27","4,119,650,000"
3424,"Nov 16, 2007","1,453.09","1,462.18","1,443.99","1,458.74","1,458.74","4,168,870,000"
3425,"Nov 15, 2007","1,468.04","1,472.67","1,443.49","1,451.15","1,451.15","3,941,010,000"
3426,"Nov 14, 2007","1,483.40","1,492.14","1,466.47","1,470.58","1,470.58","4,031,470,000"
3427,"Nov 13, 2007","1,441.35","1,481.37","1,441.35","1,481.05","1,481.05","4,141,310,000"
3428,"Nov 12, 2007","1,453.66","1,464.94","1,438.53","1,439.18","1,439.18","4,192,520,000"
3429,"Nov 09, 2007","1,467.59","1,474.09","1,448.51","1,453.70","1,453.70","4,587,050,000"
3430,"Nov 08, 2007","1,475.27","1,482.50","1,450.31","1,474.77","1,474.77","5,439,720,000"
3431,"Nov 07, 2007","1,515.46","1,515.46","1,475.04","1,475.62","1,475.62","4,353,160,000"
3432,"Nov 06, 2007","1,505.33","1,520.77","1,499.07","1,520.27","1,520.27","3,879,160,000"
3433,"Nov 05, 2007","1,505.61","1,510.84","1,489.95","1,502.17","1,502.17","3,819,330,000"
3434,"Nov 02, 2007","1,511.07","1,513.15","1,492.53","1,509.65","1,509.65","4,285,990,000"
3435,"Nov 01, 2007","1,545.79","1,545.79","1,506.66","1,508.44","1,508.44","4,241,470,000"
3436,"Oct 31, 2007","1,532.15","1,552.76","1,529.40","1,549.38","1,549.38","3,953,070,000"
3437,"Oct 30, 2007","1,539.42","1,539.42","1,529.55","1,531.02","1,531.02","3,212,520,000"
3438,"Oct 29, 2007","1,536.92","1,544.67","1,536.43","1,540.98","1,540.98","3,124,480,000"
3439,"Oct 26, 2007","1,522.17","1,535.53","1,520.18","1,535.28","1,535.28","3,612,120,000"
3440,"Oct 25, 2007","1,516.15","1,523.24","1,500.46","1,514.40","1,514.40","4,183,960,000"
3441,"Oct 24, 2007","1,516.61","1,517.23","1,489.56","1,515.88","1,515.88","4,003,300,000"
3442,"Oct 23, 2007","1,509.30","1,520.01","1,503.61","1,519.59","1,519.59","3,309,120,000"
3443,"Oct 22, 2007","1,497.79","1,508.06","1,490.40","1,506.33","1,506.33","3,471,830,000"
3444,"Oct 19, 2007","1,540.00","1,540.00","1,500.26","1,500.63","1,500.63","4,160,970,000"
3445,"Oct 18, 2007","1,539.29","1,542.79","1,531.76","1,540.08","1,540.08","3,203,210,000"
3446,"Oct 17, 2007","1,544.44","1,550.66","1,526.01","1,541.24","1,541.24","3,638,070,000"
3447,"Oct 16, 2007","1,547.81","1,547.81","1,536.29","1,538.53","1,538.53","3,234,560,000"
3448,"Oct 15, 2007","1,562.25","1,564.74","1,540.81","1,548.71","1,548.71","3,139,290,000"
3449,"Oct 12, 2007","1,555.41","1,563.03","1,554.09","1,561.80","1,561.80","2,788,690,000"
3450,"Oct 11, 2007","1,564.72","1,576.09","1,546.72","1,554.41","1,554.41","3,911,260,000"
3451,"Oct 10, 2007","1,564.98","1,565.42","1,555.46","1,562.47","1,562.47","3,044,760,000"
3452,"Oct 09, 2007","1,553.18","1,565.26","1,551.82","1,565.15","1,565.15","2,932,040,000"
3453,"Oct 08, 2007","1,556.51","1,556.51","1,549.00","1,552.58","1,552.58","2,040,650,000"
3454,"Oct 05, 2007","1,543.84","1,561.91","1,543.84","1,557.59","1,557.59","2,919,030,000"
3455,"Oct 04, 2007","1,539.91","1,544.02","1,537.63","1,542.84","1,542.84","2,690,430,000"
3456,"Oct 03, 2007","1,545.80","1,545.84","1,536.34","1,539.59","1,539.59","3,065,320,000"
3457,"Oct 02, 2007","1,546.96","1,548.01","1,540.37","1,546.63","1,546.63","3,101,910,000"
3458,"Oct 01, 2007","1,527.29","1,549.02","1,527.25","1,547.04","1,547.04","3,281,990,000"
3459,"Sep 28, 2007","1,531.24","1,533.74","1,521.99","1,526.75","1,526.75","2,925,350,000"
3460,"Sep 27, 2007","1,527.32","1,532.46","1,525.81","1,531.38","1,531.38","2,872,180,000"
3461,"Sep 26, 2007","1,518.62","1,529.39","1,518.62","1,525.42","1,525.42","3,237,390,000"
3462,"Sep 25, 2007","1,516.34","1,518.27","1,507.13","1,517.21","1,517.21","3,187,770,000"
3463,"Sep 24, 2007","1,525.75","1,530.18","1,516.15","1,517.73","1,517.73","3,131,310,000"
3464,"Sep 21, 2007","1,518.75","1,530.89","1,518.75","1,525.75","1,525.75","3,679,460,000"
3465,"Sep 20, 2007","1,528.69","1,529.14","1,516.42","1,518.75","1,518.75","2,957,700,000"
3466,"Sep 19, 2007","1,519.75","1,538.74","1,519.75","1,529.03","1,529.03","3,846,750,000"
3467,"Sep 18, 2007","1,476.63","1,519.89","1,476.63","1,519.78","1,519.78","3,708,940,000"
3468,"Sep 17, 2007","1,484.24","1,484.24","1,471.82","1,476.65","1,476.65","2,598,390,000"
3469,"Sep 14, 2007","1,483.95","1,485.99","1,473.18","1,484.25","1,484.25","2,641,740,000"
3470,"Sep 13, 2007","1,471.47","1,489.58","1,471.47","1,483.95","1,483.95","2,877,080,000"
3471,"Sep 12, 2007","1,471.10","1,479.50","1,465.75","1,471.56","1,471.56","2,885,720,000"
3472,"Sep 11, 2007","1,451.69","1,472.48","1,451.69","1,471.49","1,471.49","3,015,330,000"
3473,"Sep 10, 2007","1,453.50","1,462.25","1,439.29","1,451.70","1,451.70","2,835,720,000"
3474,"Sep 07, 2007","1,478.55","1,478.55","1,449.07","1,453.55","1,453.55","3,191,080,000"
3475,"Sep 06, 2007","1,472.03","1,481.49","1,467.41","1,478.55","1,478.55","2,459,590,000"
3476,"Sep 05, 2007","1,488.76","1,488.76","1,466.34","1,472.29","1,472.29","2,991,600,000"
3477,"Sep 04, 2007","1,473.96","1,496.40","1,472.15","1,489.42","1,489.42","2,766,600,000"
3478,"Aug 31, 2007","1,457.61","1,481.47","1,457.61","1,473.99","1,473.99","2,731,610,000"
3479,"Aug 30, 2007","1,463.67","1,468.43","1,451.25","1,457.64","1,457.64","2,582,960,000"
3480,"Aug 29, 2007","1,432.01","1,463.76","1,432.01","1,463.76","1,463.76","2,824,070,000"
3481,"Aug 28, 2007","1,466.72","1,466.72","1,432.01","1,432.36","1,432.36","3,078,090,000"
3482,"Aug 27, 2007","1,479.36","1,479.36","1,465.98","1,466.79","1,466.79","2,406,180,000"
3483,"Aug 24, 2007","1,462.34","1,479.40","1,460.54","1,479.37","1,479.37","2,541,400,000"
3484,"Aug 23, 2007","1,464.05","1,472.06","1,453.88","1,462.50","1,462.50","3,084,390,000"
3485,"Aug 22, 2007","1,447.03","1,464.86","1,447.03","1,464.07","1,464.07","3,309,120,000"
3486,"Aug 21, 2007","1,445.55","1,455.32","1,439.76","1,447.12","1,447.12","3,012,150,000"
3487,"Aug 20, 2007","1,445.94","1,451.75","1,430.54","1,445.55","1,445.55","3,321,340,000"
3488,"Aug 17, 2007","1,411.26","1,450.33","1,411.26","1,445.94","1,445.94","3,570,040,000"
3489,"Aug 16, 2007","1,406.64","1,415.97","1,370.60","1,411.27","1,411.27","6,509,300,000"
3490,"Aug 15, 2007","1,426.15","1,440.78","1,404.36","1,406.70","1,406.70","4,290,930,000"
3491,"Aug 14, 2007","1,452.87","1,456.74","1,426.20","1,426.54","1,426.54","3,814,630,000"
3492,"Aug 13, 2007","1,453.42","1,466.29","1,451.54","1,452.92","1,452.92","3,696,280,000"
3493,"Aug 10, 2007","1,453.09","1,462.02","1,429.74","1,453.64","1,453.64","5,345,780,000"
3494,"Aug 09, 2007","1,497.21","1,497.21","1,453.09","1,453.09","1,453.09","5,889,600,000"
3495,"Aug 08, 2007","1,476.22","1,503.89","1,476.22","1,497.49","1,497.49","5,499,560,000"
3496,"Aug 07, 2007","1,467.62","1,488.30","1,455.80","1,476.71","1,476.71","4,909,390,000"
3497,"Aug 06, 2007","1,433.04","1,467.67","1,427.39","1,467.67","1,467.67","5,067,200,000"
3498,"Aug 03, 2007","1,472.18","1,473.23","1,432.80","1,433.06","1,433.06","4,272,110,000"
3499,"Aug 02, 2007","1,465.46","1,476.43","1,460.58","1,472.20","1,472.20","4,368,850,000"
3500,"Aug 01, 2007","1,455.18","1,468.38","1,439.59","1,465.81","1,465.81","5,256,780,000"
3501,"Jul 31, 2007","1,473.90","1,488.30","1,454.25","1,455.27","1,455.27","4,524,520,000"
3502,"Jul 30, 2007","1,458.93","1,477.88","1,454.32","1,473.91","1,473.91","4,128,780,000"
3503,"Jul 27, 2007","1,482.44","1,488.53","1,458.95","1,458.95","1,458.95","4,784,650,000"
3504,"Jul 26, 2007","1,518.09","1,518.09","1,465.30","1,482.66","1,482.66","4,472,550,000"
3505,"Jul 25, 2007","1,511.03","1,524.31","1,503.73","1,518.09","1,518.09","4,283,200,000"
3506,"Jul 24, 2007","1,541.57","1,541.57","1,508.62","1,511.04","1,511.04","4,115,830,000"
3507,"Jul 23, 2007","1,534.06","1,547.23","1,534.06","1,541.57","1,541.57","3,102,700,000"
3508,"Jul 20, 2007","1,553.19","1,553.19","1,529.20","1,534.10","1,534.10","3,745,780,000"
3509,"Jul 19, 2007","1,546.13","1,555.20","1,546.13","1,553.08","1,553.08","3,251,450,000"
3510,"Jul 18, 2007","1,549.20","1,549.20","1,533.67","1,546.17","1,546.17","3,609,220,000"
3511,"Jul 17, 2007","1,549.52","1,555.32","1,547.74","1,549.37","1,549.37","3,007,140,000"
3512,"Jul 16, 2007","1,552.50","1,555.90","1,546.69","1,549.52","1,549.52","2,704,110,000"
3513,"Jul 13, 2007","1,547.68","1,555.10","1,544.85","1,552.50","1,552.50","2,801,120,000"
3514,"Jul 12, 2007","1,518.74","1,547.92","1,518.74","1,547.70","1,547.70","3,489,600,000"
3515,"Jul 11, 2007","1,509.93","1,519.34","1,506.10","1,518.76","1,518.76","3,082,920,000"
3516,"Jul 10, 2007","1,531.85","1,531.85","1,510.01","1,510.12","1,510.12","3,244,280,000"
3517,"Jul 09, 2007","1,530.43","1,534.26","1,527.45","1,531.85","1,531.85","2,715,330,000"
3518,"Jul 06, 2007","1,524.96","1,532.40","1,520.47","1,530.44","1,530.44","2,441,520,000"
3519,"Jul 05, 2007","1,524.86","1,526.57","1,517.72","1,525.40","1,525.40","2,622,950,000"
3520,"Jul 03, 2007","1,519.12","1,526.01","1,519.12","1,524.87","1,524.87","1,560,790,000"
3521,"Jul 02, 2007","1,504.66","1,519.45","1,504.66","1,519.43","1,519.43","2,648,990,000"
3522,"Jun 29, 2007","1,505.70","1,517.53","1,493.61","1,503.35","1,503.35","3,165,410,000"
3523,"Jun 28, 2007","1,506.32","1,514.84","1,503.41","1,505.71","1,505.71","3,006,710,000"
3524,"Jun 27, 2007","1,492.62","1,506.80","1,484.18","1,506.34","1,506.34","3,398,150,000"
3525,"Jun 26, 2007","1,497.68","1,506.12","1,490.54","1,492.89","1,492.89","3,398,530,000"
3526,"Jun 25, 2007","1,502.56","1,514.29","1,492.68","1,497.74","1,497.74","3,287,250,000"
3527,"Jun 22, 2007","1,522.19","1,522.19","1,500.74","1,502.56","1,502.56","4,284,320,000"
3528,"Jun 21, 2007","1,512.50","1,522.90","1,504.75","1,522.19","1,522.19","3,161,110,000"
3529,"Jun 20, 2007","1,533.68","1,537.32","1,512.36","1,512.84","1,512.84","3,286,900,000"
3530,"Jun 19, 2007","1,531.02","1,535.85","1,525.67","1,533.70","1,533.70","2,873,590,000"
3531,"Jun 18, 2007","1,532.90","1,535.44","1,529.31","1,531.05","1,531.05","2,480,240,000"
3532,"Jun 15, 2007","1,522.97","1,538.71","1,522.97","1,532.91","1,532.91","3,406,030,000"
3533,"Jun 14, 2007","1,515.58","1,526.45","1,515.58","1,522.97","1,522.97","2,813,630,000"
3534,"Jun 13, 2007","1,492.65","1,515.70","1,492.65","1,515.67","1,515.67","3,077,930,000"
3535,"Jun 12, 2007","1,509.12","1,511.33","1,492.97","1,493.00","1,493.00","3,056,200,000"
3536,"Jun 11, 2007","1,507.64","1,515.53","1,503.35","1,509.12","1,509.12","2,525,280,000"
3537,"Jun 08, 2007","1,490.71","1,507.76","1,487.41","1,507.67","1,507.67","2,993,460,000"
3538,"Jun 07, 2007","1,517.36","1,517.36","1,490.37","1,490.72","1,490.72","3,538,470,000"
3539,"Jun 06, 2007","1,530.57","1,530.57","1,514.13","1,517.38","1,517.38","2,964,190,000"
3540,"Jun 05, 2007","1,539.12","1,539.12","1,525.62","1,530.95","1,530.95","2,939,450,000"
3541,"Jun 04, 2007","1,536.28","1,540.53","1,532.31","1,539.18","1,539.18","2,738,930,000"
3542,"Jun 01, 2007","1,530.62","1,540.56","1,530.62","1,536.34","1,536.34","2,927,020,000"
3543,"May 31, 2007","1,530.19","1,535.56","1,528.26","1,530.62","1,530.62","3,335,530,000"
3544,"May 30, 2007","1,517.60","1,530.23","1,510.06","1,530.23","1,530.23","2,980,210,000"
3545,"May 29, 2007","1,515.55","1,521.80","1,512.02","1,518.11","1,518.11","2,571,790,000"
3546,"May 25, 2007","1,507.50","1,517.41","1,507.50","1,515.73","1,515.73","2,316,250,000"
3547,"May 24, 2007","1,522.10","1,529.31","1,505.18","1,507.51","1,507.51","3,365,530,000"
3548,"May 23, 2007","1,524.09","1,532.43","1,521.90","1,522.28","1,522.28","3,084,260,000"
3549,"May 22, 2007","1,525.10","1,529.24","1,522.05","1,524.12","1,524.12","2,860,500,000"
3550,"May 21, 2007","1,522.75","1,529.87","1,522.71","1,525.10","1,525.10","3,465,360,000"
3551,"May 18, 2007","1,512.74","1,522.75","1,512.74","1,522.75","1,522.75","2,959,050,000"
3552,"May 17, 2007","1,514.01","1,517.14","1,509.29","1,512.75","1,512.75","2,868,640,000"
3553,"May 16, 2007","1,500.75","1,514.15","1,500.75","1,514.14","1,514.14","2,915,350,000"
3554,"May 15, 2007","1,503.11","1,514.83","1,500.43","1,501.19","1,501.19","3,071,020,000"
3555,"May 14, 2007","1,505.76","1,510.90","1,498.34","1,503.15","1,503.15","2,776,130,000"
3556,"May 11, 2007","1,491.47","1,506.24","1,491.47","1,505.85","1,505.85","2,720,780,000"
3557,"May 10, 2007","1,512.33","1,512.33","1,491.42","1,491.47","1,491.47","3,031,240,000"
3558,"May 09, 2007","1,507.32","1,513.80","1,503.77","1,512.58","1,512.58","2,935,550,000"
3559,"May 08, 2007","1,509.36","1,509.36","1,500.66","1,507.72","1,507.72","2,795,720,000"
3560,"May 07, 2007","1,505.57","1,511.00","1,505.54","1,509.48","1,509.48","2,545,090,000"
3561,"May 04, 2007","1,502.35","1,510.34","1,501.80","1,505.62","1,505.62","2,761,930,000"
3562,"May 03, 2007","1,495.56","1,503.34","1,495.56","1,502.39","1,502.39","3,007,970,000"
3563,"May 02, 2007","1,486.13","1,499.10","1,486.13","1,495.92","1,495.92","3,189,800,000"
3564,"May 01, 2007","1,482.37","1,487.27","1,476.70","1,486.30","1,486.30","3,400,350,000"
3565,"Apr 30, 2007","1,494.07","1,497.16","1,482.29","1,482.37","1,482.37","3,093,420,000"
3566,"Apr 27, 2007","1,494.21","1,497.32","1,488.67","1,494.07","1,494.07","2,732,810,000"
3567,"Apr 26, 2007","1,495.27","1,498.02","1,491.17","1,494.25","1,494.25","3,211,800,000"
3568,"Apr 25, 2007","1,480.28","1,496.59","1,480.28","1,495.42","1,495.42","3,252,590,000"
3569,"Apr 24, 2007","1,480.93","1,483.82","1,473.74","1,480.41","1,480.41","3,119,750,000"
3570,"Apr 23, 2007","1,484.33","1,487.32","1,480.19","1,480.93","1,480.93","2,575,020,000"
3571,"Apr 20, 2007","1,470.69","1,484.74","1,470.69","1,484.35","1,484.35","3,329,940,000"
3572,"Apr 19, 2007","1,472.48","1,474.23","1,464.47","1,470.73","1,470.73","2,913,610,000"
3573,"Apr 18, 2007","1,471.47","1,476.57","1,466.41","1,472.50","1,472.50","2,971,330,000"
3574,"Apr 17, 2007","1,468.47","1,474.35","1,467.15","1,471.48","1,471.48","2,920,570,000"
3575,"Apr 16, 2007","1,452.84","1,468.62","1,452.84","1,468.33","1,468.33","2,870,140,000"
3576,"Apr 13, 2007","1,447.80","1,453.11","1,444.15","1,452.85","1,452.85","2,690,020,000"
3577,"Apr 12, 2007","1,438.87","1,448.02","1,433.91","1,447.80","1,447.80","2,770,570,000"
3578,"Apr 11, 2007","1,448.23","1,448.39","1,436.15","1,438.87","1,438.87","2,950,190,000"
3579,"Apr 10, 2007","1,444.58","1,448.73","1,443.99","1,448.39","1,448.39","2,510,110,000"
3580,"Apr 09, 2007","1,443.77","1,448.10","1,443.28","1,444.61","1,444.61","2,349,410,000"
3581,"Apr 05, 2007","1,438.94","1,444.88","1,436.67","1,443.76","1,443.76","2,357,230,000"
3582,"Apr 04, 2007","1,437.75","1,440.16","1,435.08","1,439.37","1,439.37","2,616,320,000"
3583,"Apr 03, 2007","1,424.27","1,440.57","1,424.27","1,437.77","1,437.77","2,921,760,000"
3584,"Apr 02, 2007","1,420.83","1,425.49","1,416.37","1,424.55","1,424.55","2,875,880,000"
3585,"Mar 30, 2007","1,422.52","1,429.22","1,408.90","1,420.86","1,420.86","2,903,960,000"
3586,"Mar 29, 2007","1,417.17","1,426.24","1,413.27","1,422.53","1,422.53","2,854,710,000"
